,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
43,0.17610675,0.17722881,0.17629299,0.17208710000000002,0.17309219,0.17814581,0.1771562,0.16876297,0.16917038,0.1790598,0.17937881,0.17154256,0.16950652,0.17363775,0.17697032,0.17512487,0.16894683,0.17349859,0.17698443,0.17703888,0.16990486,0.1710491,0.17507444,0.17895828,0.19896907,0.19304179999999999,0.19405024,0.19950186,0.19850351,0.19298668,0.19394638,0.20243473,0.20339175,0.20072712,0.19532692,0.26103377,0.29322919999999997,0.28193504,0.27301973,0.27615324,0.28453547,0.29098877,0.29220563,0.27279183,0.2823058,0.28134644,0.3063856,0.340089,0.35082415,0.35496044,0.35936835,0.34698907,0.36572284,0.38794482,0.36889440000000007,0.44973789999999997,0.46772373,0.45508699999999996,0.47563598,0.40780097,0.40562072,0.4046274,0.41454205,0.41365159999999995,0.40213692,0.4048748,0.40565500000000004,0.40382470000000004,0.3980554,0.3746462,0.3769488,0.36641765,0.33268908,0.32508343,0.32529790000000003,0.334593,0.3135516,0.32109135,0.307465,0.29324198,0.25933185,0.24502178,0.21007533,0.23488360000000003,0.22075571,0.22179776,0.21280855,0.21162531,0.19227573,0.19281082,0.18722445,0.18117686,0.18635182,0.1934751,0.1823779,0.18018521
44,0.1815641,0.18640165,0.18479179999999998,0.1779942,0.17810279,0.18433696,0.18178898,0.1769135,0.17017612,0.17663416,0.18050253,0.17793809,0.17235099,0.17175399,0.18123634,0.18020941,0.17095262,0.17295942,0.17969982,0.18071364,0.17658576,0.17029747,0.17558876,0.18198527,0.2022391,0.19490574,0.19550273,0.20364621,0.20222801,0.19668025,0.19424488,0.1990689,0.20465735,0.20179269,0.26107076,0.2823256,0.27870128,0.2855223,0.28424233,0.27292866,0.28711906,0.287827,0.2996153,0.29199085,0.28506149999999997,0.29512405,0.30616948,0.33919013,0.3384792,0.3633537,0.36280712,0.36085814,0.36159600000000003,0.36884028,0.36485827,0.36803082,0.35802844,0.35895118,0.36345688,0.36022052,0.3490063,0.34794307,0.36476448,0.35848126,0.35522905,0.34684655,0.34888359999999996,0.35276273,0.341202,0.32432473,0.32349244,0.31583068,0.28596777,0.27765152,0.27597782,0.28164998,0.2845647,0.2792751,0.2732591,0.2766071,0.28206745,0.28048688,0.27218205,0.27456635,0.27959409999999996,0.2811276,0.27510452,0.24968582,0.23274808,0.24671395,0.21394944,0.21372086,0.22275342,0.20822318,0.20972338,0.21439852
45,0.19300726,0.19763625,0.19798322,0.21158028,0.19224346,0.19236514,0.20189892,0.19790113,0.19049044,0.18962084,0.19962153,0.19833812,0.19112611,0.1882097,0.19355005,0.19541566,0.19162932,0.1854896,0.19343072,0.19586846,0.19717924,0.18531446,0.18532522,0.19438873,0.21596193,0.20938155,0.20787393,0.2120623,0.21397159999999998,0.21321379,0.20752667,0.205693,0.21482745,0.21504861,0.26611227,0.29243320000000006,0.29222178,0.30318382,0.29132929999999996,0.28728983,0.2917263,0.29504642,0.31061938,0.29641587,0.2907834,0.30185202,0.34447503,0.32625926,0.3265867,0.3559766,0.3480116,0.35744590000000004,0.36509356,0.36396012,0.37215668,0.36877605,0.35883453,0.36424917,0.36974654,0.36097914,0.35310325,0.35179868,0.35357115,0.35756257,0.3573797,0.34568417,0.3438024,0.36302727,0.34888459999999993,0.3229277,0.28865219999999997,0.27787504,0.28220898,0.27537176,0.27542353,0.27756143,0.28065732,0.27615914,0.26916954,0.26745182,0.27349809999999997,0.27224123,0.26659936,0.26815975,0.26972982,0.2603857,0.27023882,0.24446647,0.2306465,0.23012142,0.21593136,0.19849718,0.20798449,0.19295877,0.21281898,0.19166529
46,0.19380687,0.191115,0.1917873,0.18830550000000001,0.18812163,0.18511882,0.18924974,0.18687251,0.1879102,0.18380383,0.1846126,0.1831033,0.18529698,0.18423375,0.18487479,0.18315575,0.18043934,0.1782517,0.17968468,0.17795284,0.17930956,0.17908064,0.17998756,0.17838481,0.20327812,0.19990288,0.2017638,0.20105924,0.20118414,0.20381124,0.20133385,0.2006108,0.20309493,0.20593569,0.25791165,0.29318517,0.27884346,0.28986,0.2823266,0.28632006,0.2992815,0.29571837,0.30185270000000003,0.29262716,0.30153066,0.34030178,0.34963018,0.36312345,0.36097914,0.37051696,0.35482332,0.36976734,0.36148003,0.3576167,0.36415944,0.36408707,0.36293015,0.36651716,0.37489894,0.38034374,0.36705196,0.35359335,0.38146245,0.35341385,0.35843754,0.3677276,0.36280343,0.34947422,0.35983557,0.3404386,0.32261512,0.27282882,0.277353,0.27896550000000003,0.27846834,0.27870768,0.2783786,0.27760175,0.27719265,0.28058740000000004,0.27753586,0.27548203,0.27518654,0.27408028,0.27382314,0.27393505,0.27416906,0.27459526,0.24675729999999998,0.24491522,0.22766554,0.23963538,0.22309698,0.22160515,0.22996639,0.22336085
47,0.19874755,0.21856101,0.19344349,0.21390472,0.19533263,0.19555079999999997,0.1973643,0.19721237,0.1955303,0.19833779999999998,0.19104913,0.1948375,0.19129148,0.18906283,0.18873544,0.18959832,0.18742834,0.1876638,0.18555179,0.18529631,0.18587247,0.18664359,0.18761204,0.18782754,0.20799662,0.20789579,0.20602882,0.20478742,0.20548594,0.20762147,0.20531839,0.20420757,0.20518139,0.20750147,0.20518307,0.24658084,0.30553386,0.28842768,0.28804309999999994,0.28803977,0.3058925,0.31499165,0.35127932,0.3514736,0.3735733,0.36571074,0.42852876,0.42122129999999997,0.42660934,0.44523352,0.43769646,0.4354053,0.44095406,0.44699126,0.44099578,0.44508398,0.44083977,0.44809586,0.44425064,0.43653375,0.43384054,0.43029746,0.42710853,0.43452436,0.42592666,0.41876033,0.41485196,0.40728363,0.40006490000000006,0.39190012,0.38256383,0.36985174,0.33439302,0.33372107,0.3351191,0.33087078,0.33033067,0.2756985,0.27674994,0.278467,0.27806732,0.27376565,0.25226206,0.27028754,0.25020820000000005,0.27333470000000004,0.24961460000000002,0.24355820000000003,0.22362068,0.22407885,0.20613907,0.20359445,0.21106261,0.19986020000000002,0.19493632,0.19477698
49,0.18905242,0.18961748,0.18841037,0.18641225,0.18628684,0.18833558,0.18635653,0.18582307,0.18579993,0.18531446,0.18586004,0.18855536,0.18868612,0.18700376,0.18576267,0.18604861,0.18561028,0.18630913,0.18552658,0.18709382,0.18739052,0.18594351,0.18512018,0.18476120000000001,0.20845813,0.20605281,0.20911935,0.209308,0.21243484,0.210193,0.20918995,0.21139616,0.21114334,0.21173798,0.21196651,0.23659225,0.28318593,0.2826705,0.2800032,0.28280127,0.28931546,0.28995648,0.30287559999999997,0.29477045,0.29143924,0.29055825,0.30142277,0.29777859999999995,0.35123426,0.32578865,0.35679108,0.36210895,0.36437455,0.36372212,0.3688789,0.36727315,0.36502835,0.36173648,0.3645735,0.3593263,0.35761467,0.3532518,0.35172370000000003,0.34794644,0.353033,0.35118148,0.35573122,0.3502685,0.34831009999999996,0.3412504,0.32701492,0.32404238,0.32798140000000003,0.30880219999999997,0.278467,0.27877423,0.2799,0.2766861,0.28175688,0.27771774,0.27488637,0.27288902,0.25028920000000004,0.2695302,0.24972919,0.24245027,0.2552257,0.24557844,0.19550946,0.21387918,0.19314668,0.19134325,0.19180176,0.19106089,0.19240917,0.18887056
50,0.18745068,0.18489295,0.18514943,0.18669735,0.18580894,0.18402870000000002,0.18420486,0.18423779999999998,0.18185957,0.18026926,0.17983933,0.18087935,0.17859793,0.1799684,0.17819187,0.179043,0.17704259,0.17956032,0.17882349,0.17869474,0.18056862,0.1799054,0.1806501,0.17994285,0.2037568,0.20342132,0.20510474,0.20450641,0.20310065,0.2033131,0.20599650000000003,0.20284618,0.20452625,0.20733574,0.20757374,0.24325533,0.29147249999999997,0.28886297,0.28166905,0.28067952,0.28450552,0.2811444,0.29838905,0.29109162,0.2852252,0.28842467,0.29326677,0.3063426,0.33254522,0.34592348,0.36490667,0.36270693,0.40027127,0.3903485,0.36519274,0.39717707,0.39938720000000005,0.40901142,0.3952328,0.40556157,0.41198832,0.40556493,0.40561935,0.38205552,0.37801537,0.39246094,0.37886953,0.36782712,0.3369968,0.3611926,0.3414719,0.30170378,0.2744272,0.29128537,0.27568018,0.276238,0.2759449,0.27635866,0.27582777,0.27652909999999997,0.2763496,0.27274309999999996,0.26455423,0.25713113,0.24921152,0.2521679,0.25662488,0.23755263,0.21025887,0.20205086,0.20705238,0.19215639,0.19234261,0.19129619,0.19326736,0.19433294
51,0.19275808,0.18776463,0.18680191,0.1884534,0.1887509,0.18722244,0.18643014,0.18430401,0.18566205,0.18324924,0.18281993,0.18478538,0.18239470000000002,0.18259673,0.17855456,0.17980301,0.17905073,0.18104406,0.18086107,0.18018489,0.17815724,0.17844297,0.17702812,0.17959426,0.20189925,0.20225187,0.20291308,0.20072107,0.20179129999999998,0.20071332,0.20167875,0.20265357,0.20384924,0.20887263,0.28385374,0.29124793,0.28055882,0.28533918,0.29187384,0.3180082,0.2907303,0.30511433,0.31969172,0.31480575,0.31638664,0.32541686,0.35472885,0.33195359999999996,0.37173718,0.39719152,0.41762920000000003,0.42220047,0.42085790000000006,0.42254636,0.4253098,0.432742,0.42543656,0.42452959999999995,0.42300722,0.42343244,0.42124918,0.41898322,0.42170432,0.41492355,0.52878606,0.57938844,0.5055775,0.5020392,0.4996442,0.45347184,0.37947056,0.33169577,0.32745830000000004,0.32774705,0.33651376,0.33470878,0.33348137,0.32903649999999995,0.32786337,0.32338858,0.32494122,0.27046266,0.25499693,0.24843645,0.21898355,0.24234606,0.21814421,0.2158678,0.19335072,0.18436487,0.18348499999999998,0.18406636,0.18222697,0.1826885,0.18496118,0.18026824
52,0.1805602,0.18013276,0.17830312,0.17968369,0.18119903,0.18105954,0.17955896,0.18070793,0.17754948,0.17918820000000002,0.17879827,0.17860265,0.17909913,0.18118021,0.17874079999999998,0.17883089,0.17894772,0.17934063,0.17802548,0.17815419,0.18036,0.18198931,0.17800699,0.17899795,0.20326905,0.20037115,0.1992669,0.19948001,0.20040645,0.1981193,0.199876,0.20004238,0.19952607,0.21712601,0.23038360000000002,0.30330619999999997,0.31148395,0.3050091,0.34090585,0.31097874,0.34762236,0.3790712,0.38241959999999997,0.3766718,0.37967727,0.38349086,0.38553059999999995,0.39833918,0.41573566,0.4092427,0.47809553,0.45239413,0.41533098,0.48480538,0.45006835,0.49428737,0.46918935,0.4647593,0.45678017,0.45564040000000006,0.45703900000000003,0.46162939999999997,0.45318645,0.45132148,0.44785917,0.45652938,0.44669273,0.42164516,0.40708834,0.40052778,0.32602498,0.32589588,0.30176026,0.27586925,0.27720409999999995,0.27669114,0.25383824,0.27527562,0.23909518,0.24343854,0.24637544,0.23902762,0.23127677,0.22543925,0.22066396,0.22450677,0.22123270000000003,0.22012174,0.19403578,0.19048978,0.18866384,0.19010489,0.18854047,0.19106157,0.18494336,0.18765204
53,0.18320514,0.18281017,0.18378669,0.18516354,0.18548186,0.18549229,0.18791424,0.18507682,0.18634610000000001,0.18260781,0.18224815,0.182111,0.18508723,0.18154223,0.18050992,0.18059632,0.17948770000000003,0.17894920000000003,0.17915863,0.17807624,0.17990823,0.17900870000000002,0.17747991,0.17752932,0.20130461,0.20101151,0.20077956,0.20104745,0.20005415,0.19876066,0.19226126,0.19667722,0.20131367,0.2256426,0.27300832,0.2965957,0.3071422,0.30652714,0.33464309999999997,0.29677823,0.36862849999999997,0.37964267,0.38191736,0.37053174,0.37588590000000005,0.38800094,0.39300245,0.37755048,0.3857854,0.46048215,0.39807993,0.43548465,0.4572047000000001,0.48558423,0.465487,0.4643754,0.45775467,0.45990163,0.46913055,0.46639833,0.453013,0.45095408,0.456005,0.45417368,0.45181662,0.44519857,0.44606653,0.45035340000000007,0.4401473,0.3929954,0.32165104,0.29277137,0.27548808,0.27258778,0.26992586,0.27289268,0.27583733,0.27334043,0.26621783,0.24025893,0.25381166,0.25846392,0.21468592,0.23681544,0.22067203,0.22002563,0.21739493,0.21538712,0.19304113,0.19441059,0.18937612,0.1800047,0.17756328,0.18699117,0.18374333,0.17565766
