,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
2020-07-31,9.992444266875585e-05,0.0001001688838005066,0.00010042222216725349,0.00010049333175023396,0.00010035555188854536,9.96266615887483e-05,0.0001001688838005066,0.00010004888599117598,0.00010007999837398529,9.982666621605555e-05,9.973332906762759e-05,9.983999654650689e-05,9.9528885136048e-05,9.925333162148794e-05,9.982222070296606e-05,9.966666499773661e-05,9.988888477285703e-05,0.00010011999557415645,9.950666377941767e-05,9.993777299920718e-05,9.97777779897054e-05,9.994221851229668e-05,9.948888793587685e-05,9.96311071018378e-05,9.994221851229668e-05,9.945333003997802e-05,9.982222070296606e-05,0.00010009777421752612,9.971555322408676e-05,9.991110612948736e-05,0.00010051555310686429,0.00010030666366219521,0.0001001688838005066,0.00010032888501882554,9.984444205959638e-05,0.0001003155546883742,0.00010032443950573603,0.00010038666427135468,0.00010019999618331591,0.00010180888697504998,0.000100844440360864,0.000100408885627985,9.994666402538617e-05,0.00010032888501882554,9.984888757268588e-05,0.0001003022181491057,0.0001000755528608958,0.00010000444327791532,9.9982221921285e-05,9.976888696352641e-05,9.97644414504369e-05,0.00010012444108724594,9.959555541475614e-05,9.94444452226162e-05,9.944888452688853e-05,9.879111001888911e-05,9.960888574520747e-05,9.963999812801679e-05,9.991110612948736e-05,9.919555236895879e-05,9.988888477285703e-05,9.919555236895879e-05,9.876444314916929e-05,9.901777530709903e-05,9.935110807418823e-05,9.994221851229668e-05,9.925333162148794e-05,9.984444205959638e-05,9.96711105108261e-05,9.955110649267832e-05,9.971999873717627e-05,9.959110990166664e-05,9.958666438857715e-05,0.0001001688838005066,9.992444266875585e-05,0.00010017777482668559,9.97644414504369e-05,9.955555200576783e-05,0.00010039110978444417,9.9537776162227e-05,9.963555261492729e-05,9.980443865060806e-05,9.95333306491375e-05,9.957777336239815e-05,9.991555164257685e-05,9.999999776482581e-05,0.0001003155546883742,9.982666621605555e-05,9.992888818184534e-05,9.932444120446841e-05,9.994666402538617e-05,0.00010011555006106694,0.00010037332773208618,9.956444303194682e-05,9.967554981509845e-05,0.00010006666183471679
2020-08-03,0.0001001688838005066,9.975555042425791e-05,9.98711089293162e-05,0.00010021333272258441,0.00010023555407921474,0.00010012444108724594,0.00010003555566072464,9.978666280706723e-05,0.0001001688838005066,0.00010010666524370511,0.00010045332834124565,0.00010018666585286458,0.00010008888319134712,0.00010012888660033544,0.00010098222022255261,0.0001005066620806853,0.00010058666268984477,9.956888854503631e-05,9.975111111998558e-05,0.00010003111014763514,0.000100408885627985,9.984888757268588e-05,0.00010000444327791532,0.00010031110917528471,0.00010037777324517568,0.00010055999582012494,0.00010051555310686429,0.00010124444340666134,0.00010091999545693398,0.00010071999703844388,0.00010061777507265409,0.00010017332931359609,0.00010101333260536194,0.00010039999460180601,0.00010022666305303573,9.99688853820165e-05,0.00010056888684630394,0.00010107555116216341,0.00010100444157918294,0.00010083555554350217,0.00010124888891975085,0.00010090221961339315,0.0001000711073478063,0.0001003155546883742,9.965777397155762e-05,9.99777764081955e-05,0.00010022666305303573,9.984888757268588e-05,0.00010012444108724594,9.880888586242994e-05,9.968888635436694e-05,9.947555139660835e-05,9.948444242278736e-05,9.911555175979932e-05,9.955555200576783e-05,9.978666280706723e-05,9.995555505156518e-05,9.988888477285703e-05,9.954666718840599e-05,9.925333162148794e-05,0.00010032443950573603,9.939999630053838e-05,9.951110929250718e-05,9.940444181362788e-05,9.934666256109874e-05,9.992888818184534e-05,0.0001000622163216273,9.930221984783809e-05,9.879999483625094e-05,9.956444303194682e-05,9.938222045699755e-05,0.00010004888599117598,9.9519994109869e-05,9.858666608730952e-05,9.961777677138646e-05,9.973332906762759e-05,9.9964439868927e-05,9.920888890822729e-05,9.912444278597832e-05,9.973332906762759e-05,9.96311071018378e-05,9.896888708074888e-05,9.990222131212552e-05,9.940888732671737e-05,9.968444084127744e-05,9.960888574520747e-05,9.947110588351885e-05,9.955110649267832e-05,9.980888416369756e-05,9.989777579903602e-05,9.939555078744889e-05,9.989777579903602e-05,9.991555164257685e-05,9.912888829906781e-05,9.933777153491973e-05,9.904888768990835e-05
2020-08-04,9.960444023211798e-05,9.959555541475614e-05,9.975555042425791e-05,9.973777458071708e-05,9.99777764081955e-05,9.967999532818794e-05,0.00010033777604500453,9.981777518987656e-05,0.00010047111039360365,0.00010048888623714447,0.00010043110698461533,0.0001007466639081637,0.00010089332858721416,0.00010132888332009315,0.00010164444024364154,9.9964439868927e-05,9.981332967678706e-05,0.00010003999496499697,0.00010057333235939344,0.00010017332931359609,0.00010045777385433515,0.00010093333199620247,0.00010003111014763514,0.0001005022165675958,9.968444084127744e-05,0.00010009777421752612,9.948444242278736e-05,0.00010056444133321445,0.0001000755528608958,0.00010027999679247538,0.00010081332797805468,0.00010066221778591474,0.00010068443914254507,0.00010001332809527715,9.999999776482581e-05,0.00010057777166366577,0.00010054221997658412,0.00010090221961339315,0.00010130666196346283,0.00010130666196346283,0.00010089332858721416,0.00010135111088554064,0.00010118221864104271,0.00010149333005150159,0.00010098222022255261,0.00010032888501882554,0.00010023999959230423,0.00010112888490160307,0.0001005022165675958,0.000101279995093743,0.00010068888465563456,0.00010119554897149403,0.0001007511094212532,0.00010086222241322199,0.00010056888684630394,0.00010120443999767304,0.00010103999947508176,0.00011453777551651001,0.00011409776906172434,0.00010178666561841965,0.0001012844406068325,0.00010136888672908147,0.00010096888989210129,0.00010125332822402318,0.00010087110723058383,0.00010082221900423368,0.00010160888855655988,0.00010045332834124565,0.00010002221912145614,0.00010069777568181356,0.00010051110759377479,0.00010006666183471679,0.00010102666293581326,0.00010090666512648264,0.00010083111003041268,0.00010075555493434271,0.00010028888781865438,0.00010018666585286458,0.00010018666585286458,9.956444303194682e-05,9.967555602391561e-05,9.942221765716871e-05,9.959555541475614e-05,9.923999508221944e-05,9.94311086833477e-05,9.9982221921285e-05,0.00010057777787248293,9.980443865060806e-05,9.970221668481827e-05,0.00010004102562864622,0.0001003238062063853,9.9982221921285e-05,0.00010030666366219521,0.00010051555310686429,9.983999654650689e-05,9.935555358727773e-05
2020-08-05,0.00010088444376985232,9.999110673864682e-05,9.915999447305998e-05,9.969777738054594e-05,9.986221790313721e-05,0.00010013777762651443,0.00010009332870443661,9.959999471902847e-05,0.00010122222205003103,9.958666438857715e-05,9.984888757268588e-05,9.981332967678706e-05,0.00010002666463454565,0.00010039999460180601,9.989333028594653e-05,0.00010012888660033544,0.00010000444327791532,0.00010023110856612523,0.00010003555566072464,0.00010034666707118352,9.993777299920718e-05,9.966221948464711e-05,9.949332724014918e-05,0.00010011555006106694,9.944888452688853e-05,9.969333186745643e-05,9.97644414504369e-05,9.98755544424057e-05,0.00010020444169640541,9.928444400429726e-05,9.956444303194682e-05,9.969333186745643e-05,9.945333003997802e-05,9.970666219790777e-05,9.955110649267832e-05,9.983999654650689e-05,0.00010028444230556489,0.0001010577753186226,0.00010093777750929196,0.00010158222168684006,0.00010151999692122141,0.00010103555396199227,0.00010072444255153338,0.00010123110686739286,0.00010114666074514388,0.00010185332968831062,0.00010063110540310541,0.000100835549334685,0.00010034666086236635,0.00010003555566072464,0.00010023999959230423,9.980443865060806e-05,0.0001008488858739535,0.000100835549334685,0.00010063110540310541,0.00010044888282815616,9.980888416369756e-05,0.000100408885627985,0.00010018666585286458,0.00010035110637545585,0.00010070666670799256,0.00010071999703844388,0.00010027110576629639,9.990666682521502e-05,9.9964439868927e-05,9.973332906762759e-05,9.98577723900477e-05,0.00010015555347005526,9.992888818184534e-05,0.00010015555347005526,0.00010000444327791532,9.906666353344918e-05,0.00010047554969787598,0.00010005333150426547,9.978221729397773e-05,0.0001001688838005066,9.984888757268588e-05,9.968444084127744e-05,9.919999788204828e-05,9.932888671755791e-05,9.965777397155762e-05,9.932888671755791e-05,9.945777555306752e-05,9.990666682521502e-05,9.984444205959638e-05,9.89822174112002e-05,9.951110929250718e-05,9.928888330856959e-05,9.97777779897054e-05,9.913333381215732e-05,9.91866613427798e-05,9.920952220757802e-05,9.921332821249962e-05,9.939111148317654e-05,9.922666475176812e-05,9.921777372558911e-05
2020-08-06,9.957777336239815e-05,9.939555078744889e-05,9.931555017828941e-05,9.903555115063985e-05,9.89911084373792e-05,9.859555090467136e-05,9.94311086833477e-05,0.00010012888660033544,9.973777458071708e-05,9.968444084127744e-05,9.969333186745643e-05,9.95244396229585e-05,9.932888671755791e-05,9.948444242278736e-05,9.975111111998558e-05,0.00010029777263601621,0.0001003022181491057,9.95244396229585e-05,0.00010023999959230423,0.00010000888879100482,9.991555164257685e-05,0.00010019111136595409,0.00010008888940016428,9.989777579903602e-05,0.00010053777446349461,0.00010077777629097303,0.0001001155562698841,0.00010125555098056794,0.00010112000008424123,0.00010077777629097303,0.00010003999496499697,0.00010011999557415645,9.974222009380658e-05,9.979999934633573e-05,9.968888635436694e-05,9.975555042425791e-05,0.00010027110576629639,0.00010019555067022642,0.00010051110759377479,0.00010015110795696577,0.00010058221717675526,0.00010049333175023396,9.999555225173632e-05,9.974666560689609e-05,0.00010000444327791532,9.963555261492729e-05,9.968888635436694e-05,9.881333137551944e-05,9.939999630053838e-05,9.905777250727017e-05,9.926666195193926e-05,9.919999788204828e-05,9.892888367176056e-05,9.968888635436694e-05,9.972444425026576e-05,9.946222106615703e-05,9.952000031868617e-05,9.984888757268588e-05,9.989777579903602e-05,9.979110832015674e-05,9.993777299920718e-05,9.994666402538617e-05,9.927110746502876e-05,9.944888452688853e-05,9.999110673864682e-05,9.939110527435939e-05,9.975111111998558e-05,9.984444205959638e-05,9.980888416369756e-05,9.93377777437369e-05,9.928888330856959e-05,9.927555297811827e-05,9.97644414504369e-05,9.966221948464711e-05,9.970666219790777e-05,9.930666536092758e-05,9.955110649267832e-05,9.913777311642965e-05,9.98577723900477e-05,9.945333003997802e-05,9.971999873717627e-05,9.96266615887483e-05,9.923555577794711e-05,9.961777677138646e-05,9.98755544424057e-05,9.906221802035968e-05,9.922666475176812e-05,9.967555602391561e-05,9.921332821249962e-05,9.948888793587685e-05,9.923999508221944e-05,9.931555017828941e-05,9.913777311642965e-05,9.979999934633573e-05,9.959999471902847e-05,9.931111087401708e-05
2020-08-07,9.95333306491375e-05,9.920444339513779e-05,9.995555505156518e-05,9.90977759162585e-05,9.954666097958882e-05,9.944888452688853e-05,9.958666438857715e-05,9.944443901379903e-05,9.934666256109874e-05,9.936888391772906e-05,9.937777494390806e-05,9.941333283980687e-05,9.939111148317654e-05,9.9528885136048e-05,9.990222131212552e-05,9.969777738054594e-05,9.971999873717627e-05,0.00010014666244387627,9.974222009380658e-05,9.994666402538617e-05,9.983555103341739e-05,9.958666438857715e-05,0.00010001332809527715,9.978666280706723e-05,9.951555480559667e-05,0.0001000755528608958,9.963999812801679e-05,9.995110953847567e-05,0.0001000711073478063,9.934666256109874e-05,9.973332906762759e-05,9.939999630053838e-05,9.926896542310715e-05,9.944946194688479e-05,9.972444425026576e-05,9.948505709568659e-05,0.00010001332809527715,0.00010063110540310541,0.00010023999959230423,0.00010049333175023396,0.00010073777288198471,9.983555103341739e-05,9.96311071018378e-05,9.998666122555733e-05,0.00010023999959230423,0.00010024443889657656,0.00010029777263601621,9.956444303194682e-05,0.00010001332809527715,9.961333125829697e-05,9.929332882165908e-05,9.9528885136048e-05,9.965777397155762e-05,0.00010021333272258441,9.972888355453809e-05,0.0001000711073478063,0.00010005777701735497,9.983999654650689e-05,0.00010032888501882554,9.995555505156518e-05,9.945777555306752e-05,9.984444205959638e-05,9.91866613427798e-05,9.906666353344918e-05,9.935999910036723e-05,9.85422171652317e-05,9.886221960186958e-05,9.89822174112002e-05,9.919555236895879e-05,9.934666256109874e-05,9.865777567028999e-05,9.927110746502876e-05,9.937777494390806e-05,9.938064341743787e-05,9.921777372558911e-05,9.971110771099726e-05,9.972888976335526e-05,9.939999630053838e-05,9.971110771099726e-05,9.935555358727773e-05,9.925333162148794e-05,9.935110807418823e-05,9.94355541964372e-05,9.947110588351885e-05,9.891555334130923e-05,9.912888829906781e-05,9.870666389664014e-05,9.886221960186958e-05,9.89911084373792e-05,9.916888549923897e-05,9.921777372558911e-05,9.911110624670983e-05,9.938222045699755e-05,9.872443974018097e-05,9.926222264766693e-05,9.915110965569814e-05
2020-08-10,9.925333162148794e-05,9.927999849120776e-05,9.934221704800923e-05,9.871999422709147e-05,9.877777347962061e-05,9.961777677138646e-05,9.94399997095267e-05,9.986221790313721e-05,9.941777835289638e-05,9.948444242278736e-05,9.940444181362788e-05,9.923111026485761e-05,9.995110953847567e-05,9.98799999554952e-05,9.948888793587685e-05,9.974666560689609e-05,9.947555139660835e-05,9.975999593734741e-05,9.96266615887483e-05,9.970221668481827e-05,9.940444181362788e-05,9.985333308577537e-05,9.929332882165908e-05,9.885332857569059e-05,9.932888671755791e-05,9.918222203850747e-05,9.906221802035968e-05,9.935110807418823e-05,9.944888452688853e-05,9.94266631702582e-05,9.945333003997802e-05,9.954666097958882e-05,9.947110588351885e-05,9.859555090467136e-05,9.886666511495908e-05,9.94311086833477e-05,9.961777677138646e-05,0.00010002221912145614,9.954666718840599e-05,9.981777518987656e-05,0.00010027999679247538,0.00010043999801079432,9.915110965569814e-05,9.974222009380658e-05,9.917333101232846e-05,9.939999630053838e-05,9.928888330856959e-05,9.88977774977684e-05,9.880444034934044e-05,9.891110782821973e-05,9.847555309534074e-05,9.858666608730952e-05,9.885332857569059e-05,9.901332979400952e-05,9.8666666696469e-05,9.894222021102905e-05,9.866222118337949e-05,9.911110624670983e-05,9.913333381215732e-05,9.917333101232846e-05,9.94311086833477e-05,9.890666231513023e-05,9.910666694243748e-05,9.89425244430701e-05,9.906221802035968e-05,9.843999519944191e-05,9.905777871608734e-05,9.891999885439872e-05,9.891555334130923e-05,9.956444303194682e-05,9.931555638710657e-05,9.887111062804857e-05,9.901777530709903e-05,9.94399997095267e-05,9.927110746502876e-05,9.937777494390806e-05,9.94266631702582e-05,9.966221948464711e-05,9.929332882165908e-05,9.934666256109874e-05,9.969777738054594e-05,9.994221851229668e-05,9.897777189811071e-05,9.931111087401708e-05,9.931111087401708e-05,9.894666572411856e-05,9.972444425026576e-05,9.924444059530894e-05,9.950221826632817e-05,9.935999910036723e-05,9.979999934633573e-05,9.948888793587685e-05,9.973332906762759e-05,9.924444059530894e-05,9.957700967788696e-05,9.967555602391561e-05
2020-08-11,9.969333186745643e-05,9.923111026485761e-05,9.960444023211798e-05,9.923554956912994e-05,9.967554981509845e-05,9.961777677138646e-05,9.937777494390806e-05,9.920444339513779e-05,9.970221668481827e-05,9.980888416369756e-05,9.937332943081856e-05,9.934221704800923e-05,9.93333322306474e-05,9.929332882165908e-05,9.98755544424057e-05,9.94311086833477e-05,9.957333405812581e-05,9.914221862951915e-05,9.957777336239815e-05,9.955268353223801e-05,9.952000031868617e-05,9.980888416369756e-05,9.971999873717627e-05,9.977333247661591e-05,9.991999715566635e-05,9.925333162148794e-05,9.951555480559667e-05,9.929332882165908e-05,9.944443901379903e-05,9.891555334130923e-05,9.924888610839843e-05,9.96311071018378e-05,9.955555200576783e-05,9.955999751885732e-05,9.95244396229585e-05,9.978666280706723e-05,9.923111026485761e-05,9.95333306491375e-05,9.958221887548765e-05,9.939110527435939e-05,9.964444364110628e-05,9.982666621605555e-05,9.947999690969785e-05,9.956888854503631e-05,9.978221729397773e-05,9.98799999554952e-05,9.981777518987656e-05,0.00010015555347005526,0.00010006666183471679,9.94355541964372e-05,0.00010019999618331591,9.978221729397773e-05,9.967999532818794e-05,9.990222131212552e-05,9.939555078744889e-05,9.963999812801679e-05,0.0001000711073478063,9.975999593734741e-05,9.947999690969785e-05,9.946666657924652e-05,9.959110990166664e-05,9.885777408878009e-05,9.883110721906027e-05,9.916888549923897e-05,9.853777786095937e-05,9.881777688860893e-05,9.862666328748067e-05,9.895999605456988e-05,9.865777567028999e-05,9.892888367176056e-05,9.887111062804857e-05,9.91866613427798e-05,9.870666389664014e-05,9.888444095849991e-05,9.932444120446841e-05,9.851999580860137e-05,9.94399997095267e-05,9.932888671755791e-05,9.916443998614947e-05,9.93333322306474e-05,9.89866629242897e-05,9.936888391772906e-05,9.8666666696469e-05,9.902222082018853e-05,9.93377777437369e-05,9.935110807418823e-05,9.93377777437369e-05,9.9093330403169e-05,9.907555455962817e-05,9.901777530709903e-05,9.89911084373792e-05,9.901777530709903e-05,9.883110721906027e-05,9.916000068187714e-05,9.907110904653867e-05,9.948888793587685e-05
2020-08-13,9.891182805101076e-05,9.912444278597832e-05,9.903999666372936e-05,9.885332857569059e-05,9.903555115063985e-05,9.923111026485761e-05,9.94355541964372e-05,9.88888864715894e-05,9.907555455962817e-05,9.967999532818794e-05,9.9093330403169e-05,9.907555455962817e-05,9.884444375832875e-05,9.88977774977684e-05,9.928888330856959e-05,9.9093330403169e-05,9.923111026485761e-05,9.934666256109874e-05,9.932444120446841e-05,9.941777214407921e-05,9.944443901379903e-05,9.949777275323868e-05,9.907555455962817e-05,9.928444400429726e-05,9.960888574520747e-05,9.910666694243748e-05,9.936888391772906e-05,9.884444375832875e-05,9.955999751885732e-05,9.950666377941767e-05,9.917333101232846e-05,9.915555516878763e-05,9.966666499773661e-05,9.971555322408676e-05,9.95244396229585e-05,9.919110685586929e-05,9.968888635436694e-05,0.00010043555249770482,0.00010053777446349461,0.00010000888258218765,0.00010033777604500453,9.968888635436694e-05,0.0001000622163216273,0.00010019111136595409,9.992444266875585e-05,9.979110832015674e-05,9.924888610839843e-05,9.982666621605555e-05,9.963555261492729e-05,9.935555358727773e-05,9.955110649267832e-05,0.00010003111014763514,0.00010011555006106694,0.00010002666463454565,0.00010037332773208618,9.993333369493485e-05,0.00010026222094893456,0.00010017332931359609,0.00010013333211342493,0.00010035110637545585,0.00010015555347005526,0.00010027110576629639,9.96266615887483e-05,9.970666219790777e-05,9.979999934633573e-05,9.965332845846812e-05,9.976888696352641e-05,9.969333186745643e-05,9.937777494390806e-05,9.980443865060806e-05,9.921332821249962e-05,9.904444217681885e-05,9.959110990166664e-05,9.998666122555733e-05,9.984444205959638e-05,9.980443865060806e-05,9.974222009380658e-05,9.984444205959638e-05,9.956888854503631e-05,9.879999483625094e-05,9.903999666372936e-05,9.931555017828941e-05,9.93377777437369e-05,9.903999666372936e-05,9.921332821249962e-05,9.936443840463956e-05,9.932888671755791e-05,9.932444120446841e-05,9.974666560689609e-05,9.957777336239815e-05,9.938666597008705e-05,9.914666414260864e-05,9.914221862951915e-05,9.959555541475614e-05,9.91866613427798e-05,9.945333003997802e-05
2020-08-14,9.940444181362788e-05,9.946222106615703e-05,9.918222203850747e-05,9.936888391772906e-05,9.972888976335526e-05,9.98577723900477e-05,9.937777494390806e-05,9.93377777437369e-05,9.924888610839843e-05,9.972888355453809e-05,9.964444364110628e-05,9.939111148317654e-05,9.928888330856959e-05,9.915555516878763e-05,9.970666219790777e-05,9.979110832015674e-05,9.981777518987656e-05,9.939555078744889e-05,9.957332784930865e-05,9.95333306491375e-05,9.955555200576783e-05,9.950221826632817e-05,9.94399997095267e-05,9.921777372558911e-05,9.94266631702582e-05,9.941777214407921e-05,9.95333306491375e-05,9.932888671755791e-05,9.915555516878763e-05,9.897333259383838e-05,9.905777250727017e-05,9.866222118337949e-05,9.921332821249962e-05,0.00010032443950573603,9.950666377941767e-05,0.00010009332870443661,0.00010004444047808647,0.00010034666086236635,9.966666499773661e-05,9.956888854503631e-05,0.00010020444169640541,9.982666621605555e-05,0.00010027110576629639,0.00010023555407921474,9.998666122555733e-05,9.98711089293162e-05,0.0001003200002014637,0.0001003155546883742,9.995555505156518e-05,0.00010019110515713692,9.998666122555733e-05,0.00010038221875826518,0.00010000888879100482,0.00010017930840452512,0.0001000085969765981,9.985333308577537e-05,0.00010010666524370511,9.972413380940755e-05,9.992888818184534e-05,9.975555042425791e-05,0.00010023110856612523,9.95422216753165e-05,9.995110953847567e-05,9.968888635436694e-05,9.963999812801679e-05,9.902666633327802e-05,9.919999788204828e-05,9.920888890822729e-05,9.924888610839843e-05,9.935555358727773e-05,9.887111062804857e-05,9.941777835289638e-05,9.940444181362788e-05,9.921777372558911e-05,9.96311071018378e-05,9.919110685586929e-05,9.921777372558911e-05,9.912444278597832e-05,9.921777372558911e-05,9.931999569137892e-05,9.907555455962817e-05,9.963999812801679e-05,9.938666597008705e-05,9.935110807418823e-05,9.983110552032788e-05,9.938222045699755e-05,9.93333322306474e-05,9.904888768990835e-05,9.934221704800923e-05,9.898924579222996e-05,9.896888708074888e-05,9.910666694243748e-05,9.966666499773661e-05,9.94399997095267e-05,9.891999885439872e-05,9.947999690969785e-05
