,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
2020-01-01,0.025748859405517577,0.025453006744384766,0.026413593292236328,0.02630404853820801,0.026980636596679687,0.025646249771118165,0.026487472534179688,0.02658843994140625,0.02675589942932129,0.025733917236328126,0.025031234741210936,0.025882898330688478,0.027097490310668944,0.02615127944946289,0.025727405548095703,0.025550956726074218,0.02427239227294922,0.025975730895996092,0.024737091064453126,0.02514067840576172,0.025068445205688475,0.02510284423828125,0.02381844139099121,0.023716896057128907,0.022964469909667967,0.022029541015625,0.022361988067626952,0.023109365463256835,0.02526698875427246,0.02417892265319824,0.02369786834716797,0.025246658325195313,0.02510951614379883,0.025169448852539064,0.02572137451171875,0.02526692581176758,0.026304433822631836,0.028009410858154296,0.028927473068237303,0.026806529998779298,0.02813747215270996,0.02875555419921875,0.028991182327270507,0.028527763366699217,0.02973990821838379,0.029208278656005858,0.028978151321411134,0.030742998123168944,0.03080929946899414,0.030455310821533202,0.030359336853027344,0.029766475677490235,0.031162927627563477,0.02975500297546387,0.030374000549316407,0.03144514083862305,0.030547882080078127,0.03154020118713379,0.03325601196289062,0.03207805252075195,0.03270448303222656,0.03248818588256836,0.0322227783203125,0.030926658630371095,0.03019784736633301,0.02968703079223633,0.029106489181518556,0.03126395797729492,0.031244735717773437,0.031823558807373045,0.032263439178466795,0.03071749496459961,0.031494274139404296,0.030478811264038085,0.029597593307495118,0.027345495223999025,0.026541118621826173,0.02811222839355469,0.027736080169677733,0.027387584686279297,0.027050395965576172,0.028184839248657226,0.028222354888916015,0.02759575843811035,0.02751339530944824,0.027539091110229494,0.02729098320007324,0.028703527450561525,0.027287330627441406,0.026763982772827148,0.02827021598815918,0.025864761352539064,0.02607480239868164,0.025457195281982422,0.026403656005859377,0.025979438781738282
2020-01-02,0.025543447494506835,0.026195405960083008,0.02617228889465332,0.026688610076904297,0.024926776885986327,0.025616025924682616,0.025629447937011718,0.02608970069885254,0.02656080436706543,0.02536518096923828,0.025969083786010743,0.025920692443847655,0.026438751220703126,0.02621474838256836,0.02665102195739746,0.024677913665771486,0.02568135643005371,0.026062143325805663,0.025377895355224608,0.024572261810302733,0.025164440155029298,0.024495466232299805,0.02452842903137207,0.025121644973754884,0.02291383743286133,0.025153316497802735,0.02463325881958008,0.02584965515136719,0.027827354431152345,0.026248733520507814,0.02785264015197754,0.029984565734863283,0.030103139877319336,0.034257396697998044,0.04351456451416016,0.04667117309570312,0.04786946105957031,0.05200406646728516,0.05502692031860352,0.05819810104370117,0.062098812103271485,0.0626321029663086,0.06134541702270508,0.05748805999755859,0.0598700065612793,0.059527469635009767,0.056501220703125,0.054954498291015626,0.05434764862060547,0.05470430755615235,0.05415555572509766,0.054484371185302735,0.056800891876220706,0.05583156204223633,0.05889312744140625,0.05822460174560547,0.062152233123779294,0.06201095199584961,0.06637296295166016,0.06504413604736328,0.0655621109008789,0.06262573623657226,0.059193641662597656,0.05570777893066406,0.05384146499633789,0.05052737808227539,0.048552852630615234,0.04578193664550781,0.043652915954589845,0.0391916618347168,0.03425875854492187,0.03257277297973633,0.031128366470336913,0.030805282592773438,0.030285234451293944,0.02894962692260742,0.02993605041503906,0.02978322410583496,0.02745419502258301,0.02749026870727539,0.027276359558105468,0.027466657638549805,0.027586071014404297,0.02745105743408203,0.02746354866027832,0.02704036521911621,0.02654694175720215,0.026641887664794923,0.02726756477355957,0.026474336624145507,0.0257144775390625,0.025170080184936522,0.02484436798095703,0.025826351165771484,0.025092945098876954,0.02458487892150879
2020-01-03,0.025499364852905274,0.02521584129333496,0.026076740264892578,0.025181211471557618,0.024706167221069338,0.02530113983154297,0.02587234878540039,0.024345434188842774,0.025900074005126953,0.02507648468017578,0.02513137435913086,0.025276691436767577,0.02595911979675293,0.024875633239746092,0.02519467544555664,0.02420731735229492,0.025371818542480468,0.02458493995666504,0.02548866081237793,0.02502552604675293,0.02446445083618164,0.02389088821411133,0.023589855194091798,0.024037586212158204,0.02352726364135742,0.023189136505126953,0.02562281036376953,0.026669471740722657,0.027377872467041015,0.02816353988647461,0.027409868240356447,0.02900889778137207,0.031041191101074218,0.03412251663208008,0.039212173461914065,0.04109820556640625,0.04532046890258789,0.04547853851318359,0.046674064636230465,0.048849483489990235,0.05018276596069336,0.05179453659057617,0.053235401153564454,0.053248386383056644,0.056348777770996096,0.0564870491027832,0.05266534805297852,0.04762514877319336,0.04826798248291016,0.04722190856933594,0.04465149688720703,0.044845706939697264,0.04428069305419922,0.044605453491210936,0.04304408264160156,0.04490357971191406,0.045458538055419925,0.04278946304321289,0.04329082107543945,0.04572461318969727,0.047677570343017575,0.046598472595214845,0.04445520401000977,0.04561403656005859,0.04402043914794922,0.042862060546875,0.03977996826171875,0.04017330551147461,0.03906692123413086,0.03775441360473633,0.03542334747314453,0.034066246032714846,0.03217245101928711,0.031191184997558595,0.030018072128295898,0.030738634109497072,0.02705721855163574,0.028605579376220703,0.028707935333251954,0.02673526191711426,0.02782509994506836,0.029357559204101564,0.026512027740478516,0.025638799667358398,0.026435861587524413,0.02633282470703125,0.02644080352783203,0.027236940383911133,0.025531435012817384,0.026030746459960938,0.026470661163330078,0.025376083374023438,0.024587011337280272,0.02560398483276367,0.025037981033325194,0.024480667114257813
2020-01-06,0.023465974807739258,0.02256454277038574,0.023663772583007812,0.02317776679992676,0.023101863861083986,0.022221893310546876,0.02166136932373047,0.023368095397949217,0.022799184799194336,0.02319327163696289,0.021938217163085937,0.023658891677856446,0.022889297485351564,0.022365726470947266,0.02185250663757324,0.023154594421386718,0.022234041213989256,0.02270197296142578,0.023207098007202148,0.02158141899108887,0.022091899871826172,0.02226318359375,0.022070316314697264,0.021135272979736327,0.023611383438110353,0.0247584285736084,0.022985342025756837,0.024710145950317383,0.02802464485168457,0.029435169219970702,0.02997490119934082,0.03168377876281738,0.03333663558959961,0.03939453887939453,0.052539192199707034,0.05804865264892578,0.06339294052124024,0.06533738708496094,0.0681380844116211,0.07022828674316406,0.0746153106689453,0.07557903289794922,0.07562906646728515,0.0738109359741211,0.07894012451171875,0.07161909484863281,0.07172442626953125,0.07042090606689454,0.07250099182128907,0.07263573455810547,0.06673808288574219,0.07045030212402344,0.06896728515625,0.06539300537109374,0.0647197494506836,0.0681314697265625,0.07256432342529297,0.07328407287597656,0.07544930267333984,0.07798855590820312,0.07601708984375,0.07573477935791016,0.07434535217285156,0.07477669525146484,0.07500252532958984,0.07284004211425782,0.06640158081054688,0.06522867584228516,0.053089599609375,0.04947869491577148,0.04254752731323242,0.04349225616455078,0.04174605560302734,0.03901924514770508,0.035574020385742186,0.03629293823242188,0.03529296112060547,0.03283911895751953,0.03197582054138184,0.02999211120605469,0.031636484146118166,0.03192940521240235,0.031593008041381834,0.029061450958251953,0.029285791397094727,0.02952143669128418,0.028373022079467774,0.028874149322509767,0.02969282341003418,0.0278780517578125,0.028864873886108398,0.026594587326049805,0.02705781936645508,0.028790695190429687,0.025443410873413085,0.026087139129638674
2020-01-07,0.025476659774780273,0.02598943328857422,0.027777421951293946,0.02638534736633301,0.025688789367675782,0.025745136260986328,0.026097227096557617,0.02754825019836426,0.026293586730957032,0.025115333557128906,0.02516127586364746,0.024374269485473634,0.026834970474243165,0.02536480712890625,0.02525657081604004,0.02451207733154297,0.0267976016998291,0.02438025093078613,0.025622711181640626,0.02464251708984375,0.025091495513916016,0.025437660217285156,0.0235085563659668,0.024221799850463868,0.022254659652709962,0.02923175621032715,0.02547938346862793,0.026514364242553712,0.029880664825439454,0.032081928253173825,0.034032684326171875,0.03269114303588867,0.03640058898925781,0.040142551422119144,0.05832997894287109,0.06448853302001953,0.07357841491699219,0.07699266815185547,0.07781172943115235,0.07983083343505859,0.07727199554443359,0.0811164779663086,0.08180706024169922,0.08344981384277343,0.07975829315185547,0.08132260131835937,0.08415675354003906,0.08249089050292968,0.08306160736083984,0.08251763153076172,0.07943361663818359,0.07823174285888672,0.08107838439941406,0.08437732696533203,0.08688743591308594,0.090588134765625,0.09096558380126953,0.09304289245605468,0.08818119049072265,0.0906799087524414,0.09035784149169922,0.08752998352050781,0.08753357696533202,0.08488229370117187,0.08570146179199219,0.08349442291259766,0.07792025756835938,0.07595756530761719,0.07154847717285157,0.06596865844726563,0.05789857482910156,0.051567771911621096,0.04910412216186524,0.04562708282470703,0.04282645034790039,0.04167405319213867,0.03996699523925781,0.03874694061279297,0.03615427780151367,0.036952747344970706,0.03824843978881836,0.03547285079956055,0.03669087219238281,0.03458915328979492,0.03484368133544922,0.033564990997314456,0.033280269622802734,0.032746841430664066,0.03293262481689453,0.03253497314453125,0.033991325378417966,0.030547975540161133,0.030597444534301757,0.029789068222045897,0.02999164581298828,0.030932558059692382
2020-01-08,0.029433662414550782,0.03071039390563965,0.029550645828247072,0.02974930763244629,0.029861217498779298,0.03018890953063965,0.030935470581054687,0.030286128997802735,0.029374830245971678,0.03141749000549316,0.02814196968078613,0.029274412155151367,0.02873093032836914,0.029642953872680664,0.02918088722229004,0.02914315605163574,0.030213781356811523,0.030481830596923828,0.028358087539672852,0.02973721694946289,0.028653606414794922,0.028384065628051756,0.029127983093261717,0.028892374038696288,0.02691928291320801,0.03283672714233398,0.030014253616333007,0.030230316162109375,0.03175514793395996,0.03372166442871094,0.03255217742919922,0.03745697402954101,0.04153952026367187,0.05026517868041992,0.05880391693115234,0.06527618408203124,0.06930565643310548,0.07373986053466797,0.07856070709228516,0.07798716735839843,0.07573643493652343,0.08178585052490234,0.08303748321533203,0.0808028793334961,0.07928684997558594,0.08186210632324219,0.0833381118774414,0.08198091125488281,0.07989878845214844,0.08112825775146484,0.07924514770507812,0.07774362945556641,0.07706900787353516,0.0779258804321289,0.08049535369873047,0.08934093475341796,0.0923821029663086,0.09125383758544922,0.09215364074707032,0.08766394805908204,0.08185158538818359,0.08252500915527344,0.08422043609619141,0.08018791198730468,0.07711737823486328,0.07278820037841797,0.07352845001220704,0.07041873931884765,0.06238818740844727,0.05470668411254883,0.05146737670898437,0.046262054443359374,0.042967643737792965,0.04168484115600586,0.039276493072509765,0.03986127853393555,0.037710063934326174,0.03484065246582031,0.03437477874755859,0.03238789749145508,0.0323809928894043,0.03179932975769043,0.031729591369628905,0.028806596755981444,0.029570777893066405,0.029937999725341797,0.03017232894897461,0.02852137756347656,0.02892108154296875,0.027920665740966796,0.028019208908081055,0.02834938430786133,0.02780072212219238,0.027615182876586913,0.027864662170410157,0.026268062591552736
2020-01-09,0.027608835220336914,0.027891990661621093,0.027068069458007812,0.028328447341918944,0.02766790008544922,0.02678007698059082,0.027046133041381835,0.027751161575317384,0.02730307960510254,0.02742251777648926,0.02648638725280762,0.027540945053100587,0.02830303955078125,0.02716236686706543,0.026410715103149414,0.026175886154174804,0.027214523315429687,0.026218103408813476,0.027918397903442384,0.02675462341308594,0.026422443389892577,0.02635991668701172,0.025874446868896485,0.024380815505981444,0.025239675521850587,0.030616413116455077,0.029332666397094725,0.029057626724243165,0.030051591873168946,0.03163021469116211,0.03471881103515625,0.03758687973022461,0.041625408172607424,0.047201019287109375,0.05734329605102539,0.06193608856201172,0.06697214508056641,0.07186882781982422,0.07527278137207032,0.0769803466796875,0.08362907409667969,0.0813475112915039,0.0867953872680664,0.08768122863769531,0.08420518493652343,0.08432566833496094,0.08117151641845703,0.0827830810546875,0.08218422698974609,0.08325456237792969,0.07836759185791016,0.08598374938964844,0.08367430114746094,0.08451188659667969,0.0861816177368164,0.08766506195068359,0.08588114929199218,0.08518966674804687,0.08835740661621094,0.0835654296875,0.07951663970947266,0.07681134796142577,0.07750230407714843,0.07304468536376953,0.0725725326538086,0.07204290771484376,0.07407425689697265,0.06994835662841797,0.06354911422729492,0.057184906005859376,0.052811279296875,0.05007167053222656,0.0488389892578125,0.044422874450683596,0.043294532775878906,0.04223139190673828,0.04146192932128906,0.03920991516113281,0.0401910285949707,0.037421131134033205,0.037259284973144534,0.034220733642578126,0.035215885162353515,0.03380723190307617,0.03490182876586914,0.03273447036743164,0.03249836349487305,0.033522899627685544,0.03290857696533203,0.03369509506225586,0.031004081726074217,0.031130861282348633,0.031778795242309574,0.03251451873779297,0.030806997299194335,0.02990937614440918
2020-01-10,0.03024994659423828,0.031047115325927733,0.030659561157226563,0.03130570602416992,0.029512941360473634,0.030152547836303712,0.02942342185974121,0.030593652725219727,0.030228511810302734,0.03082998275756836,0.02954276657104492,0.030557027816772463,0.02978767967224121,0.02982853698730469,0.030094306945800783,0.02991770362854004,0.02886370849609375,0.0283321533203125,0.028923784255981445,0.029522037506103514,0.027743913650512694,0.029146656036376953,0.028902023315429688,0.0270311279296875,0.028541852951049804,0.033595043182373045,0.03158201789855957,0.03138338851928711,0.033272182464599606,0.03425764846801758,0.03556436920166016,0.03931421279907227,0.04024458312988281,0.0511530647277832,0.06252436447143554,0.06584122467041016,0.06582852172851562,0.06718318176269532,0.07009420013427735,0.07132373809814453,0.07507021331787109,0.07367300415039063,0.07502544403076172,0.07969729614257813,0.07693091583251953,0.07504447174072265,0.07309324645996093,0.07379762268066406,0.07296764373779296,0.07515686798095703,0.07495438385009766,0.07625301361083985,0.07635559844970703,0.07975994110107422,0.07742491912841797,0.08238920593261718,0.08594387054443359,0.08225603485107422,0.08435902404785156,0.08310096740722656,0.08222782897949218,0.08211911010742187,0.08035009002685548,0.0797767333984375,0.07642146301269531,0.07716072082519532,0.07685858154296875,0.07614749908447266,0.0680529556274414,0.06543699645996094,0.057297252655029295,0.054908370971679686,0.05166274642944336,0.04728182983398437,0.04400669097900391,0.042299606323242187,0.042426918029785154,0.038313045501708984,0.03817705917358399,0.03748026275634766,0.03861524963378906,0.035827526092529295,0.03555780029296875,0.03354254150390625,0.03288592147827148,0.03291426467895508,0.03244426345825195,0.03266160583496094,0.03238987731933594,0.03236090087890625,0.032117977142333984,0.030978050231933594,0.03198827934265137,0.030431161880493163,0.03136320304870605,0.029831262588500978
2020-01-13,0.027752744674682618,0.02811851501464844,0.028488483428955078,0.0285715446472168,0.028581897735595704,0.0280438232421875,0.027575708389282225,0.02899414825439453,0.028594682693481446,0.02829328727722168,0.028929676055908203,0.02830862808227539,0.027420322418212892,0.027253719329833986,0.027223840713500976,0.027470619201660156,0.027384281158447266,0.02738615608215332,0.027173648834228514,0.026723054885864257,0.027288724899291992,0.027289459228515625,0.02647987174987793,0.026489070892333984,0.02629816436767578,0.029541202545166016,0.028760040283203125,0.029263687133789063,0.03246208572387695,0.03557220077514649,0.03754029083251953,0.040007987976074216,0.044634098052978514,0.056327438354492186,0.06778370666503906,0.07310195922851563,0.07564982604980469,0.07746453857421876,0.07850212097167969,0.08054840850830078,0.08249396514892578,0.0822650146484375,0.08421354675292969,0.082764892578125,0.07941040802001953,0.079693603515625,0.08085482788085938,0.08489453125,0.08031732177734376,0.07903257751464844,0.08091705322265624,0.08336155700683594,0.08491218566894532,0.08155844879150391,0.08429268646240234,0.08820474243164063,0.09065411376953125,0.09078409576416016,0.09037047576904297,0.09077843475341797,0.091485595703125,0.09240069580078125,0.09147732543945312,0.08855918884277343,0.08478480529785157,0.08503430938720703,0.08277374267578125,0.07761898040771484,0.07064966583251953,0.06360580062866211,0.056307846069335935,0.052524837493896484,0.047677555084228516,0.044310348510742184,0.04127902221679688,0.0419637336730957,0.039212726593017576,0.040002361297607425,0.03903767776489258,0.03848455810546875,0.03476108932495117,0.035120113372802735,0.03398587417602539,0.03350854873657227,0.032718128204345706,0.034947486877441404,0.03143854713439941,0.03336458587646484,0.03040240478515625,0.03164857864379883,0.030534887313842775,0.031704225540161134,0.02983432388305664,0.030636089324951172,0.029089195251464844,0.030124832153320312
2020-01-14,0.028543607711791992,0.029988420486450194,0.029797618865966796,0.03095659065246582,0.029172916412353516,0.029558053970336916,0.029377952575683593,0.029355361938476564,0.029104448318481444,0.028322433471679686,0.029849557876586913,0.02949814033508301,0.028305347442626954,0.02925023078918457,0.02888355827331543,0.028073402404785158,0.028343544006347657,0.02903042221069336,0.028605842590332033,0.028492435455322266,0.027471372604370117,0.02794888687133789,0.027172283172607423,0.0271292839050293,0.028062612533569335,0.031767890930175784,0.02884531593322754,0.030277172088623048,0.030749387741088867,0.033010051727294924,0.03486906433105469,0.03690860748291016,0.040456390380859374,0.0464359016418457,0.056778312683105465,0.0635362434387207,0.06564095306396485,0.06680480194091797,0.07007608032226563,0.07251091766357422,0.07544563293457031,0.07455358123779297,0.07644245910644532,0.0788084716796875,0.07840806579589844,0.07689314270019532,0.08209604644775391,0.07539230346679687,0.07671664428710938,0.07823616027832031,0.07608419036865234,0.08089399719238281,0.08018750762939453,0.08530636596679687,0.08648183441162109,0.0926400146484375,0.09461470794677734,0.09547113800048829,0.09367240142822265,0.094855224609375,0.0899754638671875,0.09139810180664062,0.09083534240722656,0.08390723419189453,0.08740382385253906,0.08675740814208985,0.08708032989501953,0.08325637817382812,0.07621735382080078,0.06939442443847656,0.0617237434387207,0.060141021728515626,0.05647078704833984,0.05119467926025391,0.04929473876953125,0.0484923095703125,0.04494757461547851,0.04391672134399414,0.0443596305847168,0.04522631454467774,0.04524580001831055,0.045043037414550784,0.043834171295166015,0.04416761016845703,0.041446441650390624,0.04107363891601563,0.04147314453125,0.041729148864746095,0.04042122268676758,0.038762931823730466,0.03534336471557617,0.035360008239746096,0.035436656951904295,0.032778251647949216,0.033682857513427734,0.03323007583618164
